DESCRIPTION,GROUP_CODE,PCODE,PURCHASE_PRICE,SALES_PRICE
049_Upper Camber 2TR / KINGO,49,49,9250,9250
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,9250,9250
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,9250,9250
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,1500,1500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10500,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,1500,1500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,1500,1500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,1500,1500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,22000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,10500,10500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,10750,21500
049_Upper Camber 2TR / KINGO,49,49,21000,21000
049_Upper Camber 2TR / KINGO,49,49,12000,24000
049_Upper Camber 2TR / KINGO,49,49,10500,10500
